start_page,user,ts,depth,duration,transmit,type
930246751,39790931,2007-03-06 03:09:56.183994,1,4340,731038118,4
720996360,69343179,2006-06-30 23:20:38.715387,8,9124,777637199,4
810191170,54426923,2010-05-23 20:17:25.340773,28,1394,877589616,2
75776854,37177265,2008-01-06 08:34:19.369650,18,1484,399870486,2
554720141,88425876,2013-08-01 10:23:09.563872,20,8171,419875450,3
950108712,33445199,2007-06-11 06:36:59.829309,16,9306,385662093,2
973735759,55486911,2014-08-23 23:08:14.384228,15,1191,569731472,1
192573492,15051909,2006-05-25 18:30:45.873262,8,4701,656001806,1
634717843,90250170,2011-11-03 16:42:14.922570,24,491,658040129,3
962871902,54958782,2005-10-19 17:08:12.321596,29,112,661734849,3
670567197,88354859,2012-03-12 12:42:24.833039,8,6668,733493804,4
930879048,57671088,2005-07-06 14:23:25.676068,24,8840,16118868,2
652792882,15793133,2012-04-13 05:36:26.628471,2,4784,23753710,4
859515082,55277670,2015-01-06 01:32:03.353004,25,272,484210938,3
927995224,91120092,2014-03-05 18:26:56.702500,26,8840,628224269,4
641954008,7365593,2013-02-22 04:58:02.643422,46,2289,85926064,3
113917693,85245547,2005-03-27 18:22:39.952285,24,7790,855643424,3
598352567,34350160,2005-09-18 17:57:10.736674,7,5078,12081419,2
560339319,24138966,2005-04-04 06:31:47.279474,5,1589,169994253,3
879881223,57880254,2010-08-10 18:59:29.329790,40,9052,203633710,3
129765904,55453648,2012-01-03 04:24:03.393225,24,1541,642498134,2
598138245,83576003,2008-04-12 12:58:54.221478,41,3632,913823306,1
336882676,90933177,2011-03-04 02:37:42.930193,14,2879,283750506,1
155140177,86422395,2011-04-14 10:43:33.660852,9,7823,465470131,1
524808806,58493920,2005-03-13 18:33:53.967873,3,1147,198406984,2
352531449,24590060,2009-05-12 03:15:24.354790,1,9471,656684361,3
325000365,14386011,2011-02-21 17:47:55.631449,48,3904,973125482,4
585930258,33338721,2006-12-11 20:59:20.090878,12,1970,980274668,1
869043247,75435622,2015-01-12 03:30:52.864073,11,5806,897737753,1
268853979,86624037,2012-11-14 02:44:13.730065,49,9549,417150270,1
698115305,75316279,2013-05-27 17:23:20.197157,30,9997,104847746,4
563656264,39036458,2011-09-11 14:23:12.606221,44,8509,974899682,2
245075553,65103315,2012-08-16 21:16:28.388041,2,6308,710169165,3
887793905,87939120,2008-11-01 22:00:26.597056,11,5047,510297823,3
824495491,55526407,2011-04-12 21:34:16.640808,47,4835,602137168,4
238252617,72516446,2005-06-30 00:43:26.238295,2,1882,119228924,1
712315937,84683144,2014-12-10 07:05:35.416867,16,7239,681961297,1
171279869,68231675,2014-02-10 13:05:16.046570,5,6078,557093208,1
119868113,86957811,2010-02-25 00:05:04.831543,30,3622,89277587,4
164131929,18294668,2011-08-25 10:26:36.511253,11,6335,222927456,1
369361761,24575391,2006-11-28 11:00:47.418812,4,5687,14762635,1
771525593,80752849,2006-02-13 03:36:35.256134,36,2806,569235056,2
608928367,46010797,2014-04-12 18:19:05.989967,45,5101,876448669,1
409480630,55693636,2009-11-01 22:47:24.287172,37,5190,797683540,2
444202492,60474327,2011-03-03 21:44:55.815387,8,5787,342745725,2
522176240,57410623,2009-03-07 09:37:28.595925,39,2801,430603571,3
958576766,34554014,2010-10-07 16:55:42.398668,2,9855,925894684,4
71516553,92633784,2013-12-21 12:38:09.119046,31,8305,222514267,3
895667817,66708048,2012-09-26 19:04:38.313477,9,9542,254098587,2
90093456,77875344,2007-04-24 11:13:16.071907,14,8871,555796082,3
847234634,52851033,2007-05-03 04:10:40.773009,10,3276,187483723,1
255813622,9945961,2007-12-03 09:48:19.290245,30,4560,920835988,2
900894181,26256139,2007-08-27 05:26:33.518928,19,7119,873078934,2
813243993,53119468,2010-07-12 06:18:24.204325,37,3603,384443433,2
944930742,76220983,2008-09-10 12:29:07.463087,12,9100,936178197,4
67826773,92136355,2005-01-08 18:46:15.747111,37,1223,423019667,2
151259287,25854470,2010-10-04 16:43:03.841942,35,6379,844334544,4
185991831,276912,2013-04-11 15:18:03.498408,30,9069,191771588,1
415328094,178154,2008-07-18 01:09:43.220891,29,231,103865792,2
832701053,3513840,2006-09-07 03:19:18.231682,48,5337,421305218,1
292237117,30220946,2015-04-29 16:03:41.404106,41,1543,214306872,3
857281018,60498548,2006-07-16 09:15:55.704610,39,6254,915761548,2
798249074,34796681,2011-08-07 09:49:49.696929,3,8723,755771371,4
4630096,2002355,2014-11-14 17:54:33.870052,24,2271,219355182,4
227940032,2770851,2010-11-02 23:45:40.676448,20,8443,254557956,4
450850555,52450176,2009-08-06 15:18:29.865047,31,4758,106846526,3
338199497,57870371,2009-09-12 13:31:03.241364,12,2022,202787092,3
99664639,85251444,2006-01-18 21:07:13.412399,34,1439,822196077,2
72090296,80635756,2010-06-10 19:55:47.281440,17,2214,524195657,4
913860526,61335736,2005-05-24 02:07:22.875488,11,4174,263722386,1
607247893,76889984,2008-06-29 08:48:44.813961,39,1142,917869394,3
379779459,80077149,2014-02-11 23:13:07.792013,25,7954,750018908,2
84141568,39731355,2010-12-02 06:37:46.165602,20,1714,821864404,3
438023150,4504408,2014-09-20 00:57:59.476925,19,1206,577864725,3
637399834,51445050,2009-09-10 12:44:29.626625,34,2117,421490836,2
372104841,52496697,2010-02-03 00:59:44.593556,39,9405,36239865,2
252703680,1794948,2011-06-06 11:28:28.413399,10,5412,127156899,2
497187077,45346936,2008-05-16 03:23:51.699575,9,1085,363947251,4
554004439,51495855,2009-10-11 22:49:21.502918,11,1158,349718574,2
819454551,40705942,2009-01-23 13:10:56.600280,44,8526,114849261,2
856326796,41273117,2006-04-15 13:28:31.366761,37,3343,660927086,3
456606050,56885655,2010-07-29 15:20:59.875891,32,790,295661737,2
701729181,13603058,2013-09-11 02:46:50.334309,27,5864,118749508,1
806419046,67708548,2015-08-27 06:16:55.586947,6,2074,950714979,4
250406547,47301392,2010-12-19 00:07:06.194404,44,4913,989792120,3
166188795,93116309,2005-12-30 04:31:17.850627,23,9510,698969,1
764248346,35105648,2010-11-20 02:44:14.086937,39,9908,504518289,4
806344591,46070741,2005-07-23 15:32:06.436047,8,5150,333274040,1
367636499,22923777,2013-02-04 14:47:52.620775,33,8015,100690769,4
746561980,71449708,2011-03-20 04:26:47.754741,29,4438,649016279,4
636165854,72444086,2012-02-06 01:36:22.210526,11,4433,65648247,2
537815071,48480070,2012-07-17 17:56:23.281175,4,116,910853375,4
265674569,37945760,2012-01-07 23:08:28.433664,49,5936,327856057,3
252501024,88832322,2006-07-24 09:42:18.828832,13,4974,702357728,3
554337069,48748462,2013-01-30 00:05:41.557595,2,1166,225849146,4
910883,55325455,2010-03-02 02:02:33.905493,18,6258,405005318,1
557782053,55768962,2013-11-26 14:15:06.503773,37,6011,60482895,1
707368797,9855673,2005-11-19 12:38:24.450795,5,3692,712082426,4
803845890,36513189,2007-09-23 12:49:43.233199,43,2757,384170233,1
526842272,3354714,2009-08-09 17:40:12.397236,17,2792,378245291,1
216108512,31974713,2006-04-18 02:14:34.643913,7,1511,335972875,1
297909711,97308006,2011-02-10 09:38:37.271243,48,4244,608359493,4
728529288,55252280,2012-06-09 21:44:01.854502,28,2613,832062044,4
811841073,80350629,2006-09-16 20:46:27.977027,2,4217,475276981,2
93638048,70300352,2014-09-29 20:22:01.669114,17,6460,345787806,1
700489862,54280978,2008-08-25 15:16:28.180331,44,3165,888109177,1
151613834,95123703,2006-06-20 19:53:22.575705,36,2954,235038473,3
350670136,93899001,2012-01-30 13:30:49.306947,44,3964,994729457,1
452414114,66343686,2014-11-20 14:36:46.603612,3,5846,861847660,3
378849981,89455866,2010-01-14 01:23:42.679878,43,8363,745628186,3
509823292,60696401,2008-10-06 11:10:29.007140,24,695,750493810,4
933830231,14298596,2005-08-30 09:43:17.872593,42,9015,196111696,4
665781848,42473484,2010-02-05 13:48:44.131940,20,1574,102452332,3
196311555,25606134,2014-04-05 08:28:10.456510,27,4315,985867144,4
824431574,2719233,2015-09-25 23:42:28.082243,12,2864,619260099,1
553614918,58284692,2014-02-07 08:53:38.381286,34,8336,963204863,3
391710534,61216782,2005-09-02 18:57:16.049855,1,5002,564595374,1
350877000,48995653,2005-07-07 03:37:06.713974,16,1170,101029264,4
142252229,66102655,2014-03-03 03:03:17.235075,35,9531,332240603,3
313774090,50443462,2013-06-15 13:26:46.138032,31,3070,797613431,3
596694042,52758475,2009-01-11 19:59:56.515654,41,9439,622461253,4
130172640,67962576,2012-04-08 17:44:56.903069,7,1929,369143497,2
799957584,82392370,2007-08-10 12:41:37.544296,30,9181,9053155,1
981780466,478952,2008-07-05 23:56:11.989717,41,3317,243081911,2
870388975,70514414,2007-06-02 22:47:37.715159,42,5866,108427523,4
117852864,78266200,2006-05-09 05:16:37.948679,42,237,347245071,3
795081191,4907826,2013-12-31 12:30:39.738296,33,3871,98369635,4
803798973,14424083,2011-10-19 18:08:16.301130,31,4008,506847462,1
511554831,28333989,2008-06-15 04:16:03.684549,48,9508,29405426,1
875440654,58896729,2013-01-01 08:44:38.448655,48,6703,93648344,2
376435970,71959291,2011-07-12 07:10:33.987185,30,5220,193801734,1
395144914,65458649,2015-07-20 00:39:34.810356,19,8611,545443108,1
292747193,67299676,2006-07-14 11:16:59.687302,13,5130,26959430,1
16199541,38245735,2009-01-20 14:50:05.871178,15,8265,698132252,4
90450684,1308700,2010-07-02 05:15:09.240133,32,7154,531037748,4
903289712,92261521,2006-05-30 09:37:18.637934,30,4547,993051584,3
723938017,98459142,2005-05-16 22:49:06.361691,37,4970,810540621,1
246520144,32643121,2012-04-08 06:36:59.277888,33,4143,319526289,3
501379552,40754169,2013-12-09 03:19:33.045443,48,757,907820611,3
588607052,51103772,2009-10-29 07:25:13.613256,29,3989,796207990,2
415450095,2685284,2006-02-08 11:51:03.534633,33,3905,713248488,2
311628515,70439211,2008-02-25 07:57:20.616095,5,5686,785909419,1
511803182,74893255,2007-11-20 02:22:07.030664,49,7559,124744995,3
253938248,87730900,2008-08-11 00:14:19.272735,30,4726,838521042,1
95700145,88186613,2006-10-03 21:24:48.637632,8,4368,647954385,4
14818737,90216995,2007-03-13 16:22:33.300810,8,9269,79019051,4
405873644,71079456,2015-10-11 21:38:03.691244,39,1951,680966991,3
703524756,44238009,2011-06-14 01:07:01.272095,8,8262,915269298,4
587406738,41510632,2014-06-28 05:42:40.167982,4,637,31838362,2
57908632,85235514,2008-01-16 02:05:55.383695,9,2487,758700599,1
854004077,7156411,2009-05-03 08:51:38.897255,16,4324,319303269,3
694235182,17778183,2014-01-31 09:45:56.777107,21,3037,383092780,3
653086808,65860642,2012-01-12 02:48:39.245342,38,900,57612485,3
647627593,79637027,2013-12-23 11:45:56.795631,20,2037,717201941,4
876759964,35477022,2013-07-04 15:12:26.180832,30,3692,863970471,2
665379034,92122672,2011-03-08 10:46:09.456583,31,6955,952587839,3
273990438,74358058,2014-01-12 05:18:28.007143,11,5808,2383097,4
350023245,71308853,2008-04-19 15:40:42.821171,3,4618,384931857,3
541624204,63033293,2015-05-24 22:25:41.801522,46,2668,690014890,1
868002938,37070478,2013-02-12 11:52:01.087928,31,1483,629949652,1
131789970,48400802,2008-05-23 14:23:48.117335,29,1767,644681970,2
793672473,76411746,2011-07-28 06:02:44.142476,37,9271,575209648,2
716454170,41443732,2014-10-24 22:52:16.223504,45,4122,428730817,2
62746185,48000368,2005-11-22 20:09:31.143718,22,9369,636822673,3
359974330,90014021,2010-02-21 03:47:32.306321,12,5869,445000206,3
584527965,56787771,2011-08-21 17:49:33.524087,4,7090,432855981,1
799174301,23356783,2015-09-25 18:21:06.461533,20,5864,470196665,2
803475502,89974801,2015-11-22 05:44:22.725666,27,5860,986233910,1
289175447,94179510,2006-08-02 16:35:08.399083,35,1725,645674051,4
11484273,62965283,2008-02-17 04:58:36.155528,5,2908,291124415,4
740070168,39129352,2015-05-28 23:32:16.702711,36,2826,82468544,2
170220741,1756312,2015-07-13 05:46:32.706767,23,2725,880150345,1
414166063,74923066,2007-01-13 11:14:36.679240,30,4166,945174545,4
417724610,75870358,2011-06-08 04:26:54.896988,23,4428,796570350,2
114846186,1751350,2008-10-31 18:02:24.998466,4,8156,4224650,2
430258561,5878956,2008-10-26 14:07:17.038578,43,8295,678080931,4
550978317,32986472,2005-02-03 06:42:04.928320,17,2929,73061180,1
124737900,93683986,2012-09-08 04:14:45.237080,17,6654,560712180,2
140126421,60419201,2014-04-07 09:28:08.377919,10,2239,565512298,1
806193244,25353933,2009-11-07 13:01:26.652497,20,3533,384869229,1
38002886,69003638,2015-09-28 14:42:24.326418,41,3480,328625498,4
314730198,78543923,2010-01-05 03:18:32.000944,47,9213,931767799,4
724861553,18582738,2011-03-13 14:47:02.526234,42,3060,29879571,1
93394279,2096117,2006-03-30 02:52:04.688479,16,7955,536993466,1
116460800,84617477,2010-06-02 01:37:19.813232,25,6358,381839635,2
996569045,11501899,2010-12-28 06:12:11.305995,15,9181,710912868,3
875258716,59600645,2011-08-01 17:40:02.265504,46,6412,93241619,3
386745526,85637743,2005-02-22 08:44:13.995495,26,2798,512979514,3
477720705,40826022,2015-01-22 03:37:42.877982,30,4324,281967708,3
29921895,8050077,2012-04-18 19:44:27.942247,23,684,444679381,1
708715796,30086153,2007-06-27 06:42:57.640802,43,2008,952023563,3
923190954,84332770,2014-04-26 16:49:06.834366,1,1463,551295183,3
99909731,49135773,2007-04-19 10:19:30.869200,30,2855,408797336,1
367821145,78112021,2006-01-25 04:09:50.749465,33,6327,435086199,3
834264616,26329677,2010-02-23 15:28:59.852765,36,4803,134281391,2
960037315,531161,2010-07-06 16:26:13.778532,48,4124,517191330,1
467827603,81138945,2013-12-29 02:39:02.047911,17,9035,991867380,3
994616283,99741859,2014-03-02 03:35:14.693769,41,2065,606479816,4
869076672,35618477,2014-10-08 12:04:00.781132,39,8250,401842692,4
379636123,29555312,2010-01-17 06:35:25.796398,16,542,231216932,2
888982684,3755718,2007-03-05 20:21:15.837152,9,2675,340707310,3
125047352,98754539,2005-12-20 00:57:21.260686,9,5789,719819308,3
950712772,32253462,2009-12-25 15:48:23.281661,31,5422,616939497,4
437597635,84390543,2007-08-11 20:19:29.824873,22,8562,90244090,3
682045994,35874806,2013-10-12 15:39:27.056358,29,5029,688159494,2
68289285,56011105,2009-07-04 12:48:03.288048,18,960,990022957,3
640809125,26925030,2009-08-20 06:14:54.143150,33,9908,191597957,2
300440313,10269610,2012-08-20 18:15:39.535052,23,2092,716775990,4
294759608,55693566,2015-04-18 13:30:54.752698,32,831,90218496,3
573587949,77507532,2007-10-20 23:46:38.463175,33,4329,283335021,3
724707415,18048220,2012-07-12 01:42:37.554312,22,6628,622517264,3
5326607,62740470,2008-03-15 06:07:27.256780,43,6610,619444433,4
818321820,96391955,2008-06-17 20:34:24.292651,48,7798,457721964,4
307721560,16966601,2006-08-24 16:26:24.657627,18,7144,998837874,2
274039999,27615585,2012-09-05 06:46:27.973502,7,1385,862720519,3
378132910,71901804,2006-02-24 19:26:44.187984,2,2502,580368579,2
742284689,28887946,2009-01-26 00:49:17.732365,36,3132,672243537,2
695128742,71188540,2012-06-27 22:14:48.353912,10,8789,257090335,4
209709222,58184788,2009-09-18 15:06:24.322317,27,6746,410127257,1
37717981,89102424,2012-02-26 04:06:14.601311,14,9918,683254150,4
622457020,19063489,2006-01-01 22:41:43.269531,29,3211,560954824,3
386482770,41908099,2007-07-04 18:40:13.617237,46,1808,950628618,3
767793661,72440295,2011-01-15 23:59:49.425503,6,7897,624786671,3
632427486,60335318,2005-11-23 12:07:23.458951,36,109,515819251,1
694532163,39163420,2006-07-10 16:59:49.269285,48,5806,573882732,4
668066681,73543303,2009-06-08 15:07:20.400573,9,5152,230465696,4
705827830,41395854,2012-01-18 04:51:26.028217,14,9389,749388510,1
131557263,28857509,2011-11-21 13:29:35.059167,47,1575,347113294,2
810175099,62099867,2014-03-13 12:40:19.148936,19,595,262556480,1
709310641,67316195,2011-11-24 10:50:00.473317,16,1704,421253595,2
810725973,36413524,2012-03-04 22:14:25.107401,17,9715,105367100,1
437675340,68065200,2006-02-24 11:25:22.374814,21,8220,864331961,4
612921786,14211867,2011-04-24 10:26:07.736591,36,4785,969701854,3
364264036,31138395,2015-01-24 08:59:49.375134,23,8502,966531192,4
741852264,8624779,2013-05-15 03:21:36.084786,49,5219,697918472,4
985339543,77855312,2015-04-06 20:48:32.930615,36,1616,385051310,1
614919014,98510862,2006-07-14 22:11:43.136910,5,5866,95046115,4
212761547,67287432,2009-04-07 23:54:53.521924,26,9042,112631176,4
375827543,96763414,2015-04-03 15:27:46.997725,40,6060,532018191,2
260981719,45559727,2006-05-13 07:32:10.552050,40,127,640837494,1
714491316,47827388,2011-11-13 23:55:27.382585,28,7792,734431664,2
156118404,44985900,2011-01-20 02:25:49.983307,31,6648,566698944,3
429736300,10470199,2007-12-25 02:56:43.593804,26,8991,991460691,3
682723725,39484990,2006-04-10 20:54:10.462233,48,3953,711601989,1
51617328,61723455,2007-12-16 20:13:13.523157,17,4384,471605255,4
751992760,48956233,2014-06-16 06:16:00.804971,2,6798,410046500,4
795055953,77885351,2014-12-16 16:02:28.448918,3,2787,996016286,2
71001668,72749854,2012-08-31 02:58:29.710552,8,7167,338044478,2
488940564,22800046,2006-11-21 04:56:54.878762,16,1067,18899676,4
525239436,32626274,2009-02-19 18:00:47.518455,18,9417,792556530,1
357972296,29110897,2012-02-09 23:45:29.574730,11,2914,574710199,1
892326146,37653503,2006-12-14 08:17:11.043413,4,4292,24713545,1
823540568,70992651,2009-07-03 11:05:10.277803,49,1379,825453021,1
463841280,33345712,2009-03-18 03:16:10.187140,3,3982,717781534,1
747372693,99553112,2015-09-14 01:51:35.772239,11,8500,908800799,4
384772939,92249784,2007-03-24 10:45:49.830631,1,8560,10146286,1
757892478,30221421,2006-09-20 08:08:34.364449,29,4907,316355140,2
921507765,65002174,2014-10-29 05:10:24.634091,43,8747,283247505,4
735333365,5561096,2005-01-21 14:51:59.054811,32,5988,658253853,1
337725210,91938008,2013-03-29 17:02:51.724941,37,2402,219570955,4
500067838,22784746,2010-05-16 08:59:53.944222,31,9808,160245462,1
840186969,38988860,2013-10-11 20:35:32.786095,41,1079,617121139,1
478636972,78437746,2013-04-08 13:59:19.894709,26,7657,123890936,2
56507384,29163090,2009-06-12 16:40:15.817768,30,2807,75819811,4
215693006,18980469,2014-02-10 17:40:02.533600,23,3268,803886278,1
370840896,89480155,2013-09-03 00:05:09.449356,38,9229,401066132,3
326655898,94620786,2008-05-28 16:07:05.485780,30,6992,193872022,3
130907919,13275485,2011-12-15 14:49:12.756496,32,8733,659704440,3
679532558,53058221,2011-03-01 23:44:05.261702,3,5097,894688811,1
74662621,80491123,2006-04-10 05:42:45.186363,1,9995,687149904,3
704595979,72542148,2005-06-24 01:36:43.406412,10,1626,150997573,4
580951397,14223856,2005-12-18 11:45:39.046152,45,379,247781331,2
802116849,48542774,2012-03-27 23:56:13.587528,44,3167,26837516,1
229043968,60754707,2009-07-17 19:39:09.387536,5,7074,549421997,1
138997945,76984373,2009-01-09 02:02:31.273755,7,7451,747385663,1
810415426,46092598,2005-09-20 02:44:29.383744,41,7750,847823035,4
839260079,13857863,2007-03-12 08:17:17.449902,8,1752,137898466,3
897320893,59349479,2014-07-01 12:20:29.158042,46,7171,335967598,3
32000472,52754765,2013-10-25 14:05:23.759656,39,4251,809288269,2
388045297,53654994,2012-05-10 00:14:32.983803,21,8649,4312382,3
81125870,84302939,2008-01-22 10:42:25.693047,32,5840,566715329,3
919265496,48199520,2013-08-25 06:27:46.278116,30,6705,306458632,3
644524406,37804856,2010-05-22 12:51:21.509425,10,9611,859455607,3
536457018,86661935,2012-09-28 13:38:49.615339,29,5359,433054406,4
587433762,51284022,2014-05-24 17:12:56.510601,41,2547,271372235,2
939660477,63593453,2014-10-02 20:06:36.503927,20,5282,654822314,1
577976759,57278192,2012-01-30 13:58:56.813668,1,7445,310269802,2
354794764,93213961,2012-05-28 02:04:29.518505,6,581,61530872,1
326047932,66394018,2013-05-14 11:03:01.532218,1,7233,283498871,4
